[2, 0, 0, 0, 0, 0, 0, 8, 7, 0, 0, 0, 0]|0
[4, 0, 2, 0, 0, 0, 0, 8, 6, 0, 0, 0, 0]|0
[7, 0, 1, 0, 0, 0, 0, 10, 7, 0, 0, 0, 0]|0
[5, 0, 0, 0, 0, 0, 0, 10, 7, 0, 0, 0, 0]|0
[3, 0, 0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0]|0
[2, 0, 1, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0]|0
[9, 2, 0, 0, 0, 0, 0, 16, 6, 0, 0, 0, 0]|0
[2, 0, 0, 0, 0, 0, 0, 14, 7, 0, 0, 0, 0]|0
[2, 0, 1, 0, 0, 0, 0, 10, 7, 0, 0, 0, 0]|0
[9, 3, 2, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0]|0
[5, 3, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0]|0
[2, 0, 0, 0, 0, 0, 0, 8, 7, 0, 0, 0, 0]|0
[4, 0, 2, 0, 0, 0, 0, 8, 6, 0, 0, 0, 0]|0
[7, 0, 1, 0, 0, 0, 0, 10, 7, 0, 0, 0, 0]|0
[5, 0, 0, 0, 0, 0, 0, 10, 7, 0, 0, 0, 0]|0
[3, 0, 0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0]|0
[2, 0, 1, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0]|0
[4, 2, 0, 0, 0, 0, 0, 22, 5, 2, 3, 3, 0]|0
[5, 4, 0, 0, 0, 0, 0, 15, 5, 2, 1, 3, 0]|0
[4, 4, 0, 0, 0, 0, 0, 14, 6, 2, 1, 3, 0]|0
[4, 1, 0, 0, 0, 0, 0, 14, 7, 0, 2, 3, 0]|0
[4, 2, 0, 0, 0, 0, 0, 13, 8, 0, 2, 3, 0]|0
[25, 0, 5, 0, 1, 0, 0, 13, 5, 0, 1, 0, 0]|0
[3, 0, 0, 0, 0, 0, 0, 11, 10, 0, 2, 0, 0]|0
[4, 0, 1, 0, 0, 0, 0, 7, 9, 0, 2, 0, 0]|0
[4, 0, 1, 0, 1, 0, 0, 3, 9, 0, 1, 0, 0]|0
[4, 0, 1, 0, 0, 0, 0, 2, 12, 0, 2, 0, 0]|0
[4, 0, 2, 0, 0, 0, 0, 0, 14, 0, 2, 0, 0]|0
[2, 0, 0, 0, 0, 0, 0, 0, 11, 0, 1, 0, 0]|0
[2, 0, 0, 0, 0, 0, 0, 0, 11, 0, 1, 0, 0]|0
[2, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 0]|0
[4, 0, 3, 0, 0, 0, 0, 2, 7, 1, 1, 0, 0]|0
[4, 0, 3, 0, 0, 0, 0, 5, 7, 2, 1, 1, 0]|0
[4, 0, 0, 0, 0, 0, 0, 10, 9, 3, 1, 2, 0]|0
[2, 0, 0, 0, 0, 0, 0, 11, 11, 3, 1, 2, 0]|0
[2, 0, 0, 0, 0, 0, 0, 12, 13, 4, 1, 3, 0]|0
[25, 2, 1, 1, 1, 0, 0, 11, 13, 4, 0, 3, 0]|0
[4, 3, 1, 1, 0, 1, 0, 11, 11, 5, 1, 3, 0]|1
[8, 5, 1, 1, 0, 1, 0, 11, 9, 6, 1, 3, 0]|1
[7, 1, 2, 0, 0, 0, 0, 18, 9, 8, 2, 5, 0]|1
[6, 1, 2, 1, 0, 1, 0, 19, 10, 8, 2, 4, 0]|1
[4, 1, 1, 1, 0, 0, 0, 20, 12, 9, 2, 5, 0]|1
[3, 1, 1, 1, 0, 1, 0, 21, 13, 9, 1, 5, 0]|1
[4, 2, 1, 1, 0, 0, 0, 20, 12, 10, 1, 5, 0]|1
[5, 3, 1, 1, 1, 1, 0, 15, 12, 10, 0, 4, 0]|1
[5, 1, 1, 1, 0, 0, 0, 24, 10, 10, 6, 6, 0]|1
[4, 1, 1, 1, 0, 0, 0, 26, 8, 9, 6, 5, 0]|1
[5, 3, 2, 1, 0, 1, 0, 23, 6, 8, 8, 4, 0]|1
[6, 3, 0, 2, 0, 0, 0, 22, 7, 6, 9, 4, 0]|1
[4, 1, 1, 1, 0, 1, 0, 24, 9, 6, 10, 3, 0]|1
[36, 8, 0, 0, 5, 1, 0, 16, 9, 6, 4, 2, 0]|0
[9, 3, 0, 0, 0, 0, 0, 20, 9, 5, 9, 3, 0]|0
[29, 0, 0, 0, 2, 0, 0, 22, 10, 4, 8, 3, 0]|0
[24, 0, 0, 0, 1, 0, 0, 19, 8, 3, 9, 2, 0]|0
[34, 2, 4, 0, 1, 0, 0, 14, 4, 1, 9, 2, 0]|0
[21, 2, 0, 0, 0, 0, 0, 13, 7, 0, 10, 1, 0]|0
[8, 0, 1, 0, 0, 0, 0, 7, 6, 0, 5, 0, 0]|0
[5, 0, 2, 0, 1, 0, 0, 4, 5, 0, 4, 0, 0]|0
[32, 0, 0, 0, 0, 0, 0, 10, 7, 0, 3, 0, 0]|0
[32, 0, 0, 0, 0, 0, 0, 13, 7, 0, 2, 0, 0]|0
[3, 0, 0, 0, 0, 0, 0, 14, 3, 0, 1, 0, 0]|0
[22, 0, 0, 0, 0, 0, 0, 12, 3, 0, 1, 0, 0]|0
[5, 0, 0, 0, 0, 0, 0, 12, 2, 0, 1, 0, 0]|0
[17, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0]|0
[7, 3, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0]|0
[10, 3, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0]|0
[11, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0]|0
[6, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0]|0
[5, 0, 6, 0, 0, 0, 0, 1, 14, 0, 0, 1, 0]|0
[5, 0, 6, 0, 0, 0, 0, 2, 15, 0, 0, 1, 0]|0
[2, 0, 2, 0, 0, 0, 0, 2, 20, 0, 0, 0, 0]|0
[1, 0, 2, 0, 0, 0, 0, 3, 21, 0, 0, 0, 0]|0
[1, 0, 2, 0, 0, 0, 0, 4, 21, 0, 0, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 5, 23, 0, 0, 0, 0]|0
[23, 1, 1, 0, 0, 0, 0, 5, 17, 0, 0, 0, 0]|0
[23, 1, 1, 0, 0, 0, 0, 5, 11, 0, 0, 0, 0]|0
[7, 1, 1, 0, 0, 0, 0, 5, 9, 0, 0, 0, 0]|0
[7, 1, 1, 0, 0, 0, 0, 5, 7, 0, 0, 0, 0]|0
[7, 1, 1, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0]|0
[2, 2, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0]|0
[1, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0]|0
[1, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0]|0
[3, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0]|0
[4, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0]|0
[21, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]|0
[3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0]|0
[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]|0
[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]|0
[2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]|0
[2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 0, 0]|0
[1, 0, 0, 0, 0, 0, 0, 2, 7, 0, 0, 1, 0]|0
[1, 0, 1, 0, 0, 0, 0, 2, 7, 0, 0, 1, 0]|0
[1, 0, 1, 0, 0, 0, 0, 2, 8, 0, 0, 1, 0]|0
[1, 0, 1, 0, 0, 0, 0, 2, 9, 0, 0, 1, 0]|0
[24, 2, 2, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0]|0
[15, 0, 2, 0, 0, 1, 0, 2, 9, 0, 0, 1, 0]|0
[6, 0, 1, 0, 0, 0, 0, 2, 10, 0, 0, 2, 0]|0
[6, 0, 1, 0, 0, 0, 0, 4, 11, 0, 0, 2, 0]|0
[6, 0, 1, 0, 0, 0, 0, 5, 11, 1, 0, 2, 0]|0
[6, 0, 1, 0, 0, 0, 0, 8, 13, 2, 0, 3, 0]|0
[9, 0, 0, 0, 0, 1, 0, 7, 13, 2, 0, 2, 0]|0
[3, 0, 0, 0, 0, 0, 0, 7, 12, 2, 0, 2, 0]|0
[24, 2, 2, 0, 0, 0, 0, 7, 10, 3, 0, 2, 0]|0
[2, 1, 1, 1, 0, 0, 0, 8, 11, 2, 0, 2, 0]|1
[5, 3, 3, 1, 0, 1, 0, 8, 9, 3, 0, 1, 0]|1
[4, 1, 1, 0, 0, 0, 0, 12, 11, 4, 1, 2, 0]|1
[4, 0, 1, 0, 0, 0, 0, 14, 12, 5, 1, 2, 0]|1
[5, 2, 1, 1, 0, 0, 0, 13, 13, 5, 1, 2, 0]|1
[5, 0, 1, 0, 0, 0, 0, 13, 11, 7, 3, 3, 0]|1
[4, 2, 1, 1, 0, 0, 0, 10, 10, 6, 5, 4, 0]|1
[6, 2, 1, 0, 1, 0, 0, 7, 7, 7, 6, 4, 0]|1
[8, 1, 1, 1, 0, 1, 0, 7, 6, 7, 8, 4, 0]|1
